pax_id,in_ts_utc,out_ts_utc,wait_seconds
4111,2026-01-15T13:43:27.524300Z,2026-01-15T14:49:33.941962Z,3966.418
4112,2026-01-15T13:43:54.319755Z,2026-01-15T14:49:46.198254Z,3951.878
4113,2026-01-15T13:43:58.387462Z,2026-01-15T14:49:55.138413Z,3956.751
4114,2026-01-15T13:44:09.897671Z,2026-01-15T14:50:14.389051Z,3964.491
4115,2026-01-15T13:44:24.929386Z,2026-01-15T14:50:28.052385Z,3963.123
4116,2026-01-15T13:44:27.656883Z,2026-01-15T14:50:43.375787Z,3975.719
4117,2026-01-15T13:44:29.464934Z,2026-01-15T14:50:47.951621Z,3978.487
4118,2026-01-15T13:44:29.518674Z,2026-01-15T14:50:55.891333Z,3986.373
4119,2026-01-15T13:44:30.087535Z,2026-01-15T14:50:56.891437Z,3986.804
4120,2026-01-15T13:44:40.592158Z,2026-01-15T14:51:02.441725Z,3981.85
4121,2026-01-15T13:44:43.667432Z,2026-01-15T14:51:15.511183Z,3991.844
4122,2026-01-15T13:44:45.296670Z,2026-01-15T14:51:17.736447Z,3992.44
4123,2026-01-15T13:44:47.853251Z,2026-01-15T14:51:29.212450Z,4001.359
4124,2026-01-15T13:44:48.168604Z,2026-01-15T14:51:38.043730Z,4009.875
4125,2026-01-15T13:44:52.531349Z,2026-01-15T14:51:39.043730Z,4006.512
4126,2026-01-15T13:45:14.967550Z,2026-01-15T14:51:40.061069Z,3985.094
4127,2026-01-15T13:45:21.076031Z,2026-01-15T14:51:43.470372Z,3982.394
4128,2026-01-15T13:45:25.338689Z,2026-01-15T14:51:45.398905Z,3980.06
4129,2026-01-15T13:45:30.052927Z,2026-01-15T14:51:46.697371Z,3976.644
4130,2026-01-15T13:45:32.250581Z,2026-01-15T14:51:52.714399Z,3980.464
4131,2026-01-15T13:45:46.312214Z,2026-01-15T14:52:02.461051Z,3976.149
4132,2026-01-15T13:45:46.360828Z,2026-01-15T14:52:20.581937Z,3994.221
4133,2026-01-15T13:46:06.711327Z,2026-01-15T14:52:40.151104Z,3993.44
4134,2026-01-15T13:46:14.011474Z,2026-01-15T14:52:47.194502Z,3993.183
4135,2026-01-15T13:46:24.001630Z,2026-01-15T14:53:03.313587Z,3999.312
4136,2026-01-15T13:46:30.995823Z,2026-01-15T14:53:05.889946Z,3994.894
4137,2026-01-15T13:46:35.165139Z,2026-01-15T14:53:19.646013Z,4004.481
4138,2026-01-15T13:46:39.832073Z,2026-01-15T14:53:20.646013Z,4000.814
4139,2026-01-15T13:46:41.925920Z,2026-01-15T14:53:42.921722Z,4020.996
4140,2026-01-15T13:46:43.266692Z,2026-01-15T14:53:43.921722Z,4020.655
4141,2026-01-15T13:47:02.620868Z,2026-01-15T14:54:22.442363Z,4039.821
4142,2026-01-15T13:47:26.593064Z,2026-01-15T14:54:34.803327Z,4028.21
4143,2026-01-15T13:47:26.631794Z,2026-01-15T14:54:50.703972Z,4044.072
4144,2026-01-15T13:47:40.661290Z,2026-01-15T14:55:12.504456Z,4051.843
4145,2026-01-15T13:47:42.069099Z,2026-01-15T14:55:20.396126Z,4058.327
4146,2026-01-15T13:47:42.571654Z,2026-01-15T14:55:31.337671Z,4068.766
4147,2026-01-15T13:47:44.363830Z,2026-01-15T14:55:36.833016Z,4072.469
4148,2026-01-15T13:47:47.633935Z,2026-01-15T14:55:47.022061Z,4079.388
4149,2026-01-15T13:47:53.090517Z,2026-01-15T14:55:56.549128Z,4083.459
4150,2026-01-15T13:47:59.363806Z,2026-01-15T14:55:57.549128Z,4078.185
4151,2026-01-15T13:48:09.092850Z,2026-01-15T14:56:18.060310Z,4088.967
4152,2026-01-15T13:48:09.550405Z,2026-01-15T14:56:28.015526Z,4098.465
4153,2026-01-15T13:48:10.604507Z,2026-01-15T14:56:35.882242Z,4105.278
4154,2026-01-15T13:48:14.510596Z,2026-01-15T14:56:48.032101Z,4113.522
4155,2026-01-15T13:48:20.963943Z,2026-01-15T14:56:49.032101Z,4108.068
4156,2026-01-15T13:48:23.215500Z,2026-01-15T14:56:51.585361Z,4108.37
4157,2026-01-15T13:48:41.664164Z,2026-01-15T14:56:54.317884Z,4092.654
4158,2026-01-15T13:48:47.403753Z,2026-01-15T14:56:55.317884Z,4087.914
4159,2026-01-15T13:48:48.455739Z,2026-01-15T14:56:57.883783Z,4089.428
4160,2026-01-15T13:48:50.367701Z,2026-01-15T14:56:58.883783Z,4088.516
4161,2026-01-15T13:48:57.650679Z,2026-01-15T14:57:07.609734Z,4089.959
4162,2026-01-15T13:49:05.450323Z,2026-01-15T14:57:08.609734Z,4083.159
4163,2026-01-15T13:49:15.103616Z,2026-01-15T14:57:10.055583Z,4074.952
4164,2026-01-15T13:49:19.295193Z,2026-01-15T14:57:20.193230Z,4080.898
4165,2026-01-15T13:49:29.332028Z,2026-01-15T14:57:37.134464Z,4087.802
4166,2026-01-15T13:49:33.439811Z,2026-01-15T14:57:41.228103Z,4087.788
4167,2026-01-15T13:49:34.271829Z,2026-01-15T14:57:49.107680Z,4094.836
4168,2026-01-15T13:49:37.804038Z,2026-01-15T14:57:50.249734Z,4092.446
4169,2026-01-15T13:49:54.952402Z,2026-01-15T14:57:53.018560Z,4078.066
4170,2026-01-15T13:49:59.753633Z,2026-01-15T14:58:02.549030Z,4082.795
4171,2026-01-15T13:50:02.675078Z,2026-01-15T14:58:08.760390Z,4086.085
4172,2026-01-15T13:50:05.198163Z,2026-01-15T14:58:28.923131Z,4103.725
4173,2026-01-15T13:50:21.841366Z,2026-01-15T14:58:35.002859Z,4093.161
4174,2026-01-15T13:50:23.003871Z,2026-01-15T14:58:44.978102Z,4101.974
4175,2026-01-15T13:50:42.698759Z,2026-01-15T14:58:47.147931Z,4084.449
4176,2026-01-15T13:50:45.736516Z,2026-01-15T14:58:57.037441Z,4091.301
4177,2026-01-15T13:51:04.701769Z,2026-01-15T14:58:58.805869Z,4074.104
4178,2026-01-15T13:51:14.766056Z,2026-01-15T14:59:02.934005Z,4068.168
4179,2026-01-15T13:51:34.776591Z,2026-01-15T14:59:05.600668Z,4050.824
4180,2026-01-15T13:51:41.546672Z,2026-01-15T14:59:09.580048Z,4048.033
4181,2026-01-15T13:51:43.336949Z,2026-01-15T14:59:10.580048Z,4047.243
4182,2026-01-15T13:52:08.248314Z,2026-01-15T14:59:28.967024Z,4040.719
4183,2026-01-15T13:52:11.959050Z,2026-01-15T14:59:29.967024Z,4038.008
4184,2026-01-15T13:52:13.846527Z,2026-01-15T14:59:38.539842Z,4044.693
4185,2026-01-15T13:52:26.927934Z,2026-01-15T14:59:41.195790Z,4034.268
4186,2026-01-15T13:52:27.221459Z,2026-01-15T14:59:42.565464Z,4035.344
4187,2026-01-15T13:52:37.453654Z,2026-01-15T14:59:46.684389Z,4029.231
4188,2026-01-15T13:52:40.313082Z,2026-01-15T14:59:48.932465Z,4028.619
4189,2026-01-15T13:52:41.221968Z,2026-01-15T14:59:57.641931Z,4036.42
4190,2026-01-15T13:52:57.889899Z,2026-01-15T14:59:59.357147Z,4021.467
4191,2026-01-15T13:53:00.243747Z,2026-01-15T15:00:04.512029Z,4024.268
4192,2026-01-15T13:53:06.384202Z,2026-01-15T15:00:09.306146Z,4022.922
4193,2026-01-15T13:53:08.574795Z,2026-01-15T15:00:14.700181Z,4026.125
4194,2026-01-15T13:53:14.146001Z,2026-01-15T15:00:23.629214Z,4029.483
4195,2026-01-15T13:53:23.577138Z,2026-01-15T15:00:33.197556Z,4029.62
4196,2026-01-15T13:53:31.906059Z,2026-01-15T15:00:37.119099Z,4025.213
4197,2026-01-15T13:53:51.636649Z,2026-01-15T15:00:46.061597Z,4014.425
4198,2026-01-15T13:54:01.172160Z,2026-01-15T15:00:59.686363Z,4018.514
4199,2026-01-15T13:54:09.962602Z,2026-01-15T15:01:40.550922Z,4050.588
4200,2026-01-15T13:54:15.348612Z,2026-01-15T15:01:42.824722Z,4047.476
4201,2026-01-15T13:54:15.603721Z,2026-01-15T15:01:50.764797Z,4055.161
4202,2026-01-15T13:54:24.363895Z,2026-01-15T15:02:06.061654Z,4061.698
4203,2026-01-15T13:54:35.931484Z,2026-01-15T15:02:08.458738Z,4052.527
4204,2026-01-15T13:54:48.087104Z,2026-01-15T15:02:13.264596Z,4045.177
4205,2026-01-15T13:54:53.056158Z,2026-01-15T15:02:33.264445Z,4060.208
4206,2026-01-15T13:55:09.540896Z,2026-01-15T15:02:34.264445Z,4044.724
4207,2026-01-15T13:55:30.308816Z,2026-01-15T15:02:49.805594Z,4039.497
4208,2026-01-15T13:55:38.962459Z,2026-01-15T15:02:54.174123Z,4035.212
4209,2026-01-15T13:55:39.456378Z,2026-01-15T15:03:01.917238Z,4042.461
4210,2026-01-15T13:55:51.603311Z,2026-01-15T15:03:13.687283Z,4042.084
4211,2026-01-15T13:56:04.444029Z,2026-01-15T15:03:19.568761Z,4035.125
4212,2026-01-15T13:56:05.636108Z,2026-01-15T15:03:25.687171Z,4040.051
4213,2026-01-15T13:56:17.137983Z,2026-01-15T15:03:34.848766Z,4037.711
4214,2026-01-15T13:56:18.884247Z,2026-01-15T15:03:48.945572Z,4050.061
4215,2026-01-15T13:56:22.378949Z,2026-01-15T15:03:56.548071Z,4054.169
4216,2026-01-15T13:56:37.925542Z,2026-01-15T15:04:04.252922Z,4046.327
4217,2026-01-15T13:56:59.237174Z,2026-01-15T15:04:05.252922Z,4026.016
4218,2026-01-15T13:57:00.424289Z,2026-01-15T15:04:06.682542Z,4026.258
4219,2026-01-15T13:57:02.080364Z,2026-01-15T15:04:25.243383Z,4043.163
4220,2026-01-15T13:57:09.116737Z,2026-01-15T15:04:26.744812Z,4037.628
4221,2026-01-15T13:57:14.874617Z,2026-01-15T15:04:30.968375Z,4036.094
4222,2026-01-15T13:57:14.975770Z,2026-01-15T15:04:45.933531Z,4050.958
4223,2026-01-15T13:57:57.276790Z,2026-01-15T15:05:28.648905Z,4051.372
4224,2026-01-15T13:57:59.832854Z,2026-01-15T15:05:29.648905Z,4049.816
4225,2026-01-15T13:58:06.352784Z,2026-01-15T15:05:41.010451Z,4054.658
4226,2026-01-15T13:58:11.477645Z,2026-01-15T15:05:42.010451Z,4050.533
4227,2026-01-15T13:58:13.319867Z,2026-01-15T15:05:57.885927Z,4064.566
4228,2026-01-15T13:58:19.576785Z,2026-01-15T15:06:19.360677Z,4079.784
4229,2026-01-15T13:58:49.444344Z,2026-01-15T15:06:22.336813Z,4052.892
4230,2026-01-15T13:58:52.924779Z,2026-01-15T15:06:27.722259Z,4054.797
4231,2026-01-15T13:59:08.827025Z,2026-01-15T15:06:28.722259Z,4039.895
4232,2026-01-15T13:59:12.388599Z,2026-01-15T15:06:31.263977Z,4038.875
4233,2026-01-15T13:59:24.495337Z,2026-01-15T15:06:33.616946Z,4029.122
4234,2026-01-15T13:59:28.023243Z,2026-01-15T15:06:35.022999Z,4027.0
4235,2026-01-15T13:59:36.735282Z,2026-01-15T15:06:41.511318Z,4024.776
4236,2026-01-15T13:59:46.995658Z,2026-01-15T15:06:42.511318Z,4015.516
4237,2026-01-15T13:59:49.608702Z,2026-01-15T15:06:43.511318Z,4013.903
4238,2026-01-15T13:59:51.802605Z,2026-01-15T15:06:44.511318Z,4012.709
4239,2026-01-15T13:59:55.872597Z,2026-01-15T15:06:50.747977Z,4014.875
4240,2026-01-15T14:00:02.278614Z,2026-01-15T15:06:53.769171Z,4011.491
4241,2026-01-15T14:00:03.093397Z,2026-01-15T15:07:04.472667Z,4021.379
4242,2026-01-15T14:00:17.580165Z,2026-01-15T15:07:12.575891Z,4014.996
4243,2026-01-15T14:00:38.810258Z,2026-01-15T15:07:15.299298Z,3996.489
4244,2026-01-15T14:00:41.905301Z,2026-01-15T15:07:22.504876Z,4000.6
4245,2026-01-15T14:00:45.581900Z,2026-01-15T15:07:25.429922Z,3999.848
4246,2026-01-15T14:00:46.126449Z,2026-01-15T15:07:33.865165Z,4007.739
4247,2026-01-15T14:00:53.886897Z,2026-01-15T15:07:36.677780Z,4002.791
4248,2026-01-15T14:01:13.784566Z,2026-01-15T15:07:42.021172Z,3988.237
4249,2026-01-15T14:01:21.210622Z,2026-01-15T15:07:46.288970Z,3985.078
4250,2026-01-15T14:01:36.969683Z,2026-01-15T15:07:47.288970Z,3970.319
4251,2026-01-15T14:01:50.128949Z,2026-01-15T15:07:49.806730Z,3959.678
4252,2026-01-15T14:01:53.010651Z,2026-01-15T15:07:51.217690Z,3958.207
4253,2026-01-15T14:01:56.750938Z,2026-01-15T15:07:52.217690Z,3955.467
4254,2026-01-15T14:02:00.483755Z,2026-01-15T15:08:06.154316Z,3965.671
4255,2026-01-15T14:02:03.707023Z,2026-01-15T15:08:07.154316Z,3963.447
4256,2026-01-15T14:02:12.782699Z,2026-01-15T15:08:08.154316Z,3955.372
4257,2026-01-15T14:02:18.917268Z,2026-01-15T15:08:11.525037Z,3952.608
4258,2026-01-15T14:02:23.259709Z,2026-01-15T15:08:16.495729Z,3953.236
4259,2026-01-15T14:02:24.164014Z,2026-01-15T15:08:31.860065Z,3967.696
4260,2026-01-15T14:02:30.436235Z,2026-01-15T15:08:33.643970Z,3963.208
4261,2026-01-15T14:02:30.513789Z,2026-01-15T15:08:40.476393Z,3969.963
4262,2026-01-15T14:02:36.631677Z,2026-01-15T15:08:50.112996Z,3973.481
4263,2026-01-15T14:02:36.855125Z,2026-01-15T15:09:05.113573Z,3988.258
4264,2026-01-15T14:02:38.649487Z,2026-01-15T15:09:06.113573Z,3987.464
4265,2026-01-15T14:02:46.448670Z,2026-01-15T15:09:07.113573Z,3980.665
4266,2026-01-15T14:02:51.066571Z,2026-01-15T15:09:08.113573Z,3977.047
4267,2026-01-15T14:02:55.963558Z,2026-01-15T15:09:09.113573Z,3973.15
4268,2026-01-15T14:02:58.406464Z,2026-01-15T15:09:10.113573Z,3971.707
4269,2026-01-15T14:03:07.073048Z,2026-01-15T15:09:15.293755Z,3968.221
4270,2026-01-15T14:03:16.222835Z,2026-01-15T15:09:21.048843Z,3964.826
4271,2026-01-15T14:03:24.137049Z,2026-01-15T15:09:33.004095Z,3968.867
4272,2026-01-15T14:03:27.785455Z,2026-01-15T15:09:42.540223Z,3974.755
4273,2026-01-15T14:03:40.591607Z,2026-01-15T15:09:51.124602Z,3970.533
4274,2026-01-15T14:03:44.774939Z,2026-01-15T15:10:09.629296Z,3984.854
4275,2026-01-15T14:03:47.870321Z,2026-01-15T15:10:23.526467Z,3995.656
4276,2026-01-15T14:03:48.634936Z,2026-01-15T15:10:25.140348Z,3996.505
4277,2026-01-15T14:03:59.795113Z,2026-01-15T15:10:28.829577Z,3989.034
4278,2026-01-15T14:04:10.364334Z,2026-01-15T15:10:35.591367Z,3985.227
4279,2026-01-15T14:04:19.498751Z,2026-01-15T15:10:39.611155Z,3980.112
4280,2026-01-15T14:04:20.696200Z,2026-01-15T15:10:50.780843Z,3990.085
4281,2026-01-15T14:04:29.032945Z,2026-01-15T15:10:54.770340Z,3985.737
4282,2026-01-15T14:04:34.998238Z,2026-01-15T15:10:55.770340Z,3980.772
4283,2026-01-15T14:04:35.521980Z,2026-01-15T15:10:58.377883Z,3982.856
4284,2026-01-15T14:04:39.486344Z,2026-01-15T15:11:36.174999Z,4016.689
4285,2026-01-15T14:04:42.369966Z,2026-01-15T15:11:37.858413Z,4015.488
4286,2026-01-15T14:04:43.330626Z,2026-01-15T15:11:44.801202Z,4021.471
4287,2026-01-15T14:04:47.389384Z,2026-01-15T15:11:49.140250Z,4021.751
4288,2026-01-15T14:04:53.777308Z,2026-01-15T15:11:55.346655Z,4021.569
4289,2026-01-15T14:04:54.032880Z,2026-01-15T15:12:14.119456Z,4040.087
4290,2026-01-15T14:04:54.997258Z,2026-01-15T15:12:16.653510Z,4041.656
4291,2026-01-15T14:04:57.446218Z,2026-01-15T15:12:19.432260Z,4041.986
4292,2026-01-15T14:04:57.786494Z,2026-01-15T15:12:30.946014Z,4053.16
4293,2026-01-15T14:05:04.862172Z,2026-01-15T15:12:42.207043Z,4057.345
4294,2026-01-15T14:05:19.972848Z,2026-01-15T15:12:54.502437Z,4054.53
4295,2026-01-15T14:05:28.297980Z,2026-01-15T15:12:55.502437Z,4047.204
4296,2026-01-15T14:05:28.990750Z,2026-01-15T15:13:06.349969Z,4057.359
4297,2026-01-15T14:05:36.355698Z,2026-01-15T15:13:07.829164Z,4051.473
4298,2026-01-15T14:05:42.567429Z,2026-01-15T15:13:09.818365Z,4047.251
4299,2026-01-15T14:05:47.444364Z,2026-01-15T15:13:17.900358Z,4050.456
4300,2026-01-15T14:05:51.556682Z,2026-01-15T15:13:24.800851Z,4053.244
4301,2026-01-15T14:05:57.959643Z,2026-01-15T15:13:28.495172Z,4050.536
4302,2026-01-15T14:06:05.357045Z,2026-01-15T15:13:29.495172Z,4044.138
4303,2026-01-15T14:06:16.133063Z,2026-01-15T15:13:35.268290Z,4039.135
4304,2026-01-15T14:06:23.630451Z,2026-01-15T15:13:36.936417Z,4033.306
4305,2026-01-15T14:06:34.976235Z,2026-01-15T15:13:51.096216Z,4036.12
4306,2026-01-15T14:06:44.296635Z,2026-01-15T15:14:08.002061Z,4043.705
4307,2026-01-15T14:06:46.688328Z,2026-01-15T15:14:10.419299Z,4043.731
4308,2026-01-15T14:06:58.771352Z,2026-01-15T15:14:28.968719Z,4050.197
4309,2026-01-15T14:07:15.022163Z,2026-01-15T15:14:31.827489Z,4036.805
4310,2026-01-15T14:07:16.708225Z,2026-01-15T15:14:34.078718Z,4037.37
4311,2026-01-15T14:07:50.107578Z,2026-01-15T15:14:37.599834Z,4007.492
4312,2026-01-15T14:07:53.655810Z,2026-01-15T15:14:41.245715Z,4007.59
4313,2026-01-15T14:08:02.704999Z,2026-01-15T15:14:46.703863Z,4003.999
4314,2026-01-15T14:08:03.517211Z,2026-01-15T15:14:53.593638Z,4010.076
4315,2026-01-15T14:08:08.957321Z,2026-01-15T15:14:55.340545Z,4006.383
4316,2026-01-15T14:08:25.998959Z,2026-01-15T15:15:04.568822Z,3998.57
4317,2026-01-15T14:08:29.779961Z,2026-01-15T15:15:08.305076Z,3998.525
4318,2026-01-15T14:08:33.490906Z,2026-01-15T15:15:20.320303Z,4006.829
4319,2026-01-15T14:08:35.718668Z,2026-01-15T15:15:24.487176Z,4008.769
4320,2026-01-15T14:09:00.696623Z,2026-01-15T15:15:30.757793Z,3990.061
4321,2026-01-15T14:09:09.525234Z,2026-01-15T15:15:31.757793Z,3982.233
4322,2026-01-15T14:09:13.870280Z,2026-01-15T15:15:33.490772Z,3979.62
4323,2026-01-15T14:09:32.536441Z,2026-01-15T15:15:43.286801Z,3970.75
4324,2026-01-15T14:09:36.154532Z,2026-01-15T15:15:47.971342Z,3971.817
4325,2026-01-15T14:09:44.906021Z,2026-01-15T15:15:52.734259Z,3967.828
4326,2026-01-15T14:09:57.833303Z,2026-01-15T15:15:54.205414Z,3956.372
4327,2026-01-15T14:09:59.481991Z,2026-01-15T15:16:21.425969Z,3981.944
4328,2026-01-15T14:10:02.546974Z,2026-01-15T15:16:23.114263Z,3980.567
4329,2026-01-15T14:10:20.452332Z,2026-01-15T15:16:26.607601Z,3966.155
4330,2026-01-15T14:10:21.289607Z,2026-01-15T15:16:39.375156Z,3978.086
4331,2026-01-15T14:10:24.053231Z,2026-01-15T15:16:42.724238Z,3978.671
4332,2026-01-15T14:10:31.639428Z,2026-01-15T15:16:44.080921Z,3972.441
4333,2026-01-15T14:10:35.217040Z,2026-01-15T15:16:49.295332Z,3974.078
4334,2026-01-15T14:10:40.018282Z,2026-01-15T15:17:07.928840Z,3987.911
4335,2026-01-15T14:10:43.240771Z,2026-01-15T15:17:09.220873Z,3985.98
4336,2026-01-15T14:10:48.713601Z,2026-01-15T15:17:18.400985Z,3989.687
4337,2026-01-15T14:10:59.341014Z,2026-01-15T15:17:22.926847Z,3983.586
4338,2026-01-15T14:11:06.676777Z,2026-01-15T15:17:28.894989Z,3982.218
4339,2026-01-15T14:11:06.899970Z,2026-01-15T15:17:34.911390Z,3988.011
4340,2026-01-15T14:11:21.992623Z,2026-01-15T15:17:52.572964Z,3990.58
4341,2026-01-15T14:11:26.641735Z,2026-01-15T15:18:02.723372Z,3996.082
4342,2026-01-15T14:12:02.987037Z,2026-01-15T15:18:18.539052Z,3975.552
4343,2026-01-15T14:12:08.651760Z,2026-01-15T15:18:24.161857Z,3975.51
4344,2026-01-15T14:12:13.079774Z,2026-01-15T15:18:39.213758Z,3986.134
4345,2026-01-15T14:12:14.255128Z,2026-01-15T15:18:47.546419Z,3993.291
4346,2026-01-15T14:12:29.098541Z,2026-01-15T15:18:51.486914Z,3982.388
4347,2026-01-15T14:12:30.458776Z,2026-01-15T15:18:56.818099Z,3986.359
4348,2026-01-15T14:12:36.930420Z,2026-01-15T15:19:10.882157Z,3993.952
4349,2026-01-15T14:12:42.409559Z,2026-01-15T15:19:14.180824Z,3991.771
4350,2026-01-15T14:12:44.154712Z,2026-01-15T15:19:22.874312Z,3998.72
4351,2026-01-15T14:12:46.620438Z,2026-01-15T15:19:24.524559Z,3997.904
4352,2026-01-15T14:12:50.720402Z,2026-01-15T15:19:27.442710Z,3996.722
4353,2026-01-15T14:12:56.133764Z,2026-01-15T15:19:32.791979Z,3996.658
4354,2026-01-15T14:13:11.963206Z,2026-01-15T15:19:33.791979Z,3981.829
4355,2026-01-15T14:13:16.848853Z,2026-01-15T15:19:41.521336Z,3984.672
4356,2026-01-15T14:13:17.663918Z,2026-01-15T15:20:16.980967Z,4019.317
4357,2026-01-15T14:13:18.098848Z,2026-01-15T15:20:19.169591Z,4021.071
4358,2026-01-15T14:13:20.420445Z,2026-01-15T15:20:28.006876Z,4027.586
4359,2026-01-15T14:13:27.151185Z,2026-01-15T15:20:30.251760Z,4023.101
4360,2026-01-15T14:13:49.812633Z,2026-01-15T15:20:31.251760Z,4001.439
4361,2026-01-15T14:14:09.160942Z,2026-01-15T15:20:32.707906Z,3983.547
4362,2026-01-15T14:14:10.313167Z,2026-01-15T15:20:33.707906Z,3983.395
4363,2026-01-15T14:14:11.546533Z,2026-01-15T15:20:37.115946Z,3985.569
4364,2026-01-15T14:14:12.903505Z,2026-01-15T15:20:43.912062Z,3991.009
4365,2026-01-15T14:14:25.485441Z,2026-01-15T15:20:53.747119Z,3988.262
4366,2026-01-15T14:14:26.184619Z,2026-01-15T15:20:57.030848Z,3990.846
4367,2026-01-15T14:14:52.958843Z,2026-01-15T15:20:58.030848Z,3965.072
4368,2026-01-15T14:14:54.194726Z,2026-01-15T15:21:02.407520Z,3968.213
4369,2026-01-15T14:14:54.763068Z,2026-01-15T15:21:09.045498Z,3974.282
4370,2026-01-15T14:14:56.536819Z,2026-01-15T15:21:13.127951Z,3976.591
4371,2026-01-15T14:14:59.429177Z,2026-01-15T15:21:19.821981Z,3980.393
4372,2026-01-15T14:15:08.212691Z,2026-01-15T15:21:24.767224Z,3976.555
4373,2026-01-15T14:15:14.207223Z,2026-01-15T15:21:30.773719Z,3976.566
4374,2026-01-15T14:15:21.670999Z,2026-01-15T15:21:41.338730Z,3979.668
4375,2026-01-15T14:15:36.681000Z,2026-01-15T15:21:42.338730Z,3965.658
4376,2026-01-15T14:15:41.333485Z,2026-01-15T15:21:55.084804Z,3973.751
4377,2026-01-15T14:15:47.242827Z,2026-01-15T15:21:56.084804Z,3968.842
4378,2026-01-15T14:15:47.402716Z,2026-01-15T15:22:01.452625Z,3974.05
4379,2026-01-15T14:15:49.101451Z,2026-01-15T15:22:11.308061Z,3982.207
4380,2026-01-15T14:15:58.448682Z,2026-01-15T15:22:17.315760Z,3978.867
4381,2026-01-15T14:16:04.911529Z,2026-01-15T15:22:18.315760Z,3973.404
4382,2026-01-15T14:16:19.078708Z,2026-01-15T15:22:21.533247Z,3962.455
4383,2026-01-15T14:16:23.922438Z,2026-01-15T15:22:29.991814Z,3966.069
4384,2026-01-15T14:16:25.575371Z,2026-01-15T15:22:41.600084Z,3976.025
4385,2026-01-15T14:16:28.167468Z,2026-01-15T15:22:48.463620Z,3980.296
4386,2026-01-15T14:16:28.988290Z,2026-01-15T15:22:58.165967Z,3989.178
4387,2026-01-15T14:16:33.049498Z,2026-01-15T15:23:00.586370Z,3987.537
4388,2026-01-15T14:16:40.958949Z,2026-01-15T15:23:07.094967Z,3986.136
4389,2026-01-15T14:16:51.189836Z,2026-01-15T15:23:12.744798Z,3981.555
4390,2026-01-15T14:16:53.691005Z,2026-01-15T15:23:41.012344Z,4007.321
4391,2026-01-15T14:16:59.144731Z,2026-01-15T15:23:49.288026Z,4010.143
4392,2026-01-15T14:17:07.115978Z,2026-01-15T15:24:06.350402Z,4019.234
4393,2026-01-15T14:17:21.454477Z,2026-01-15T15:24:10.951538Z,4009.497
4394,2026-01-15T14:17:27.796586Z,2026-01-15T15:24:14.351763Z,4006.555
4395,2026-01-15T14:17:38.542774Z,2026-01-15T15:24:17.056851Z,3998.514
4396,2026-01-15T14:18:02.469669Z,2026-01-15T15:24:18.206989Z,3975.737
4397,2026-01-15T14:18:24.573530Z,2026-01-15T15:24:39.813961Z,3975.24
4398,2026-01-15T14:18:29.741951Z,2026-01-15T15:24:43.701415Z,3973.959
4399,2026-01-15T14:18:33.158070Z,2026-01-15T15:24:44.701415Z,3971.543
4400,2026-01-15T14:18:35.278612Z,2026-01-15T15:24:49.925731Z,3974.647
4401,2026-01-15T14:18:41.546915Z,2026-01-15T15:24:55.996921Z,3974.45
4402,2026-01-15T14:18:45.615150Z,2026-01-15T15:24:56.996921Z,3971.382
4403,2026-01-15T14:18:55.839693Z,2026-01-15T15:25:03.488148Z,3967.648
4404,2026-01-15T14:18:58.174336Z,2026-01-15T15:25:11.020493Z,3972.846
4405,2026-01-15T14:18:58.565105Z,2026-01-15T15:25:18.235407Z,3979.67
4406,2026-01-15T14:19:08.060599Z,2026-01-15T15:25:20.119730Z,3972.059
4407,2026-01-15T14:19:09.611806Z,2026-01-15T15:25:36.100193Z,3986.488
4408,2026-01-15T14:19:16.831568Z,2026-01-15T15:25:40.222225Z,3983.391
4409,2026-01-15T14:19:19.076805Z,2026-01-15T15:25:45.857534Z,3986.781
4410,2026-01-15T14:19:20.148465Z,2026-01-15T15:25:51.297009Z,3991.149
4411,2026-01-15T14:19:20.897652Z,2026-01-15T15:25:55.976621Z,3995.079
4412,2026-01-15T14:19:21.410751Z,2026-01-15T15:26:06.242147Z,4004.831
4413,2026-01-15T14:19:24.870279Z,2026-01-15T15:26:09.388497Z,4004.518
4414,2026-01-15T14:19:25.677081Z,2026-01-15T15:26:16.858566Z,4011.181
4415,2026-01-15T14:19:27.277441Z,2026-01-15T15:26:17.858566Z,4010.581
4416,2026-01-15T14:19:28.896012Z,2026-01-15T15:26:21.889996Z,4012.994
4417,2026-01-15T14:19:34.288755Z,2026-01-15T15:26:22.889996Z,4008.601
4418,2026-01-15T14:19:41.138741Z,2026-01-15T15:26:26.974661Z,4005.836
4419,2026-01-15T14:19:54.549730Z,2026-01-15T15:26:37.828949Z,4003.279
4420,2026-01-15T14:20:03.329306Z,2026-01-15T15:27:05.509191Z,4022.18
4421,2026-01-15T14:20:06.336672Z,2026-01-15T15:27:15.815481Z,4029.479
4422,2026-01-15T14:20:07.619647Z,2026-01-15T15:27:19.445234Z,4031.826
4423,2026-01-15T14:20:22.582830Z,2026-01-15T15:27:28.532873Z,4025.95
4424,2026-01-15T14:20:30.060864Z,2026-01-15T15:27:34.296266Z,4024.235
4425,2026-01-15T14:20:34.075855Z,2026-01-15T15:27:35.859496Z,4021.784
4426,2026-01-15T14:20:45.148122Z,2026-01-15T15:27:37.955476Z,4012.807
4427,2026-01-15T14:20:52.690495Z,2026-01-15T15:27:42.579307Z,4009.889
