pax_id,in_ts_utc,out_ts_utc,wait_seconds
5283,2026-01-21T16:04:57.813343Z,2026-01-21T16:38:28.061391Z,2010.248
5284,2026-01-21T16:04:58.917579Z,2026-01-21T16:38:40.865413Z,2021.948
5285,2026-01-21T16:05:01.101661Z,2026-01-21T16:38:55.337676Z,2034.236
5286,2026-01-21T16:05:12.510254Z,2026-01-21T16:38:57.852502Z,2025.342
5287,2026-01-21T16:05:18.872339Z,2026-01-21T16:39:00.224939Z,2021.353
5288,2026-01-21T16:05:18.941023Z,2026-01-21T16:39:06.347747Z,2027.407
5289,2026-01-21T16:05:23.925559Z,2026-01-21T16:39:08.023309Z,2024.098
5290,2026-01-21T16:05:33.264652Z,2026-01-21T16:39:09.387473Z,2016.123
5291,2026-01-21T16:05:40.564610Z,2026-01-21T16:39:11.534091Z,2010.969
5292,2026-01-21T16:05:44.568726Z,2026-01-21T16:39:43.156835Z,2038.588
5293,2026-01-21T16:06:09.896130Z,2026-01-21T16:39:53.763685Z,2023.868
5294,2026-01-21T16:06:20.167362Z,2026-01-21T16:39:58.150851Z,2017.983
5295,2026-01-21T16:06:33.815895Z,2026-01-21T16:39:59.879314Z,2006.063
5296,2026-01-21T16:06:36.402502Z,2026-01-21T16:40:00.324199Z,2003.922
5297,2026-01-21T16:06:38.029122Z,2026-01-21T16:40:02.997277Z,2004.968
5298,2026-01-21T16:06:39.796562Z,2026-01-21T16:40:07.738622Z,2007.942
5299,2026-01-21T16:06:55.493230Z,2026-01-21T16:40:19.459192Z,2003.966
5300,2026-01-21T16:06:58.681611Z,2026-01-21T16:40:30.664797Z,2011.983
5301,2026-01-21T16:07:09.522467Z,2026-01-21T16:40:35.053103Z,2005.531
5302,2026-01-21T16:07:24.733377Z,2026-01-21T16:40:39.795927Z,1995.063
5303,2026-01-21T16:07:28.949180Z,2026-01-21T16:40:44.893104Z,1995.944
5304,2026-01-21T16:07:37.693501Z,2026-01-21T16:40:47.849613Z,1990.156
5305,2026-01-21T16:07:42.738678Z,2026-01-21T16:41:03.025178Z,2000.286
5306,2026-01-21T16:07:45.321882Z,2026-01-21T16:41:07.192952Z,2001.871
5307,2026-01-21T16:08:01.414504Z,2026-01-21T16:41:12.149858Z,1990.735
5308,2026-01-21T16:08:06.057568Z,2026-01-21T16:41:25.948024Z,1999.89
5309,2026-01-21T16:08:18.042519Z,2026-01-21T16:41:32.722440Z,1994.68
5310,2026-01-21T16:08:23.328564Z,2026-01-21T16:41:36.166030Z,1992.837
5311,2026-01-21T16:08:44.583049Z,2026-01-21T16:41:37.158287Z,1972.575
5312,2026-01-21T16:08:59.337550Z,2026-01-21T16:41:39.261466Z,1959.924
5313,2026-01-21T16:09:36.857892Z,2026-01-21T16:41:58.582688Z,1941.725
5314,2026-01-21T16:09:50.463149Z,2026-01-21T16:42:04.395681Z,1933.933
5315,2026-01-21T16:09:51.176591Z,2026-01-21T16:42:08.042837Z,1936.866
5316,2026-01-21T16:09:53.558488Z,2026-01-21T16:42:10.870787Z,1937.312
5317,2026-01-21T16:10:03.085736Z,2026-01-21T16:42:12.584228Z,1929.498
5318,2026-01-21T16:10:24.850940Z,2026-01-21T16:42:15.616330Z,1910.765
5319,2026-01-21T16:10:33.743283Z,2026-01-21T16:42:18.770998Z,1905.028
5320,2026-01-21T16:11:11.185434Z,2026-01-21T16:42:28.632032Z,1877.447
5321,2026-01-21T16:11:35.329846Z,2026-01-21T16:42:31.328022Z,1855.998
5322,2026-01-21T16:11:58.872391Z,2026-01-21T16:42:53.963135Z,1855.091
5323,2026-01-21T16:11:59.382912Z,2026-01-21T16:43:00.630201Z,1861.247
5324,2026-01-21T16:12:07.599580Z,2026-01-21T16:43:06.790841Z,1859.191
5325,2026-01-21T16:12:44.106051Z,2026-01-21T16:43:07.166695Z,1823.061
5326,2026-01-21T16:13:44.477665Z,2026-01-21T16:43:07.628809Z,1763.151
5327,2026-01-21T16:13:50.996443Z,2026-01-21T16:43:14.773511Z,1763.777
5328,2026-01-21T16:14:18.981392Z,2026-01-21T16:43:18.335103Z,1739.354
5329,2026-01-21T16:14:43.973548Z,2026-01-21T16:43:18.493298Z,1714.52
5330,2026-01-21T16:14:44.400870Z,2026-01-21T16:43:38.780817Z,1734.38
5331,2026-01-21T16:15:01.041585Z,2026-01-21T16:43:40.377458Z,1719.336
5332,2026-01-21T16:15:23.519931Z,2026-01-21T16:43:50.100389Z,1706.58
5333,2026-01-21T16:15:43.988253Z,2026-01-21T16:44:03.163022Z,1699.175
5334,2026-01-21T16:16:31.665425Z,2026-01-21T16:44:03.685563Z,1652.02
5335,2026-01-21T16:16:41.234041Z,2026-01-21T16:44:16.694358Z,1655.46
5336,2026-01-21T16:16:41.620249Z,2026-01-21T16:44:19.510544Z,1657.89
5337,2026-01-21T16:17:00.316007Z,2026-01-21T16:44:21.600289Z,1641.284
5338,2026-01-21T16:17:04.305147Z,2026-01-21T16:44:25.435313Z,1641.13
5339,2026-01-21T16:17:27.644241Z,2026-01-21T16:44:39.994514Z,1632.35
5340,2026-01-21T16:17:43.965276Z,2026-01-21T16:44:41.010641Z,1617.045
5341,2026-01-21T16:18:08.396389Z,2026-01-21T16:44:46.740087Z,1598.344
5342,2026-01-21T16:18:14.451811Z,2026-01-21T16:45:01.997028Z,1607.545
5343,2026-01-21T16:18:18.322969Z,2026-01-21T16:45:06.686196Z,1608.363
5344,2026-01-21T16:18:22.663797Z,2026-01-21T16:45:11.814054Z,1609.15
5345,2026-01-21T16:18:35.298875Z,2026-01-21T16:45:13.761233Z,1598.462
5346,2026-01-21T16:18:38.809911Z,2026-01-21T16:45:27.382456Z,1608.573
5347,2026-01-21T16:18:39.866781Z,2026-01-21T16:45:39.872985Z,1620.006
5348,2026-01-21T16:19:01.575494Z,2026-01-21T16:45:59.965831Z,1618.39
5349,2026-01-21T16:19:01.786860Z,2026-01-21T16:46:12.838287Z,1631.051
5350,2026-01-21T16:19:10.168693Z,2026-01-21T16:46:13.871052Z,1623.702
5351,2026-01-21T16:19:14.691684Z,2026-01-21T16:46:26.601637Z,1631.91
5352,2026-01-21T16:19:31.183558Z,2026-01-21T16:46:27.307391Z,1616.124
5353,2026-01-21T16:19:34.832926Z,2026-01-21T16:46:36.409057Z,1621.576
5354,2026-01-21T16:19:39.002427Z,2026-01-21T16:46:47.118054Z,1628.116
5355,2026-01-21T16:19:40.305111Z,2026-01-21T16:46:50.634870Z,1630.33
5356,2026-01-21T16:19:53.620001Z,2026-01-21T16:46:52.797748Z,1619.178
5357,2026-01-21T16:20:02.941297Z,2026-01-21T16:46:59.643266Z,1616.702
5358,2026-01-21T16:20:20.185059Z,2026-01-21T16:47:02.898865Z,1602.714
5359,2026-01-21T16:20:25.163884Z,2026-01-21T16:47:05.145612Z,1599.982
5360,2026-01-21T16:20:25.189418Z,2026-01-21T16:47:11.929111Z,1606.74
5361,2026-01-21T16:20:25.607395Z,2026-01-21T16:47:24.278174Z,1618.671
5362,2026-01-21T16:20:26.321047Z,2026-01-21T16:47:31.204422Z,1624.883
5363,2026-01-21T16:20:40.560939Z,2026-01-21T16:47:32.712901Z,1612.152
5364,2026-01-21T16:20:43.662396Z,2026-01-21T16:47:34.691343Z,1611.029
5365,2026-01-21T16:20:44.484672Z,2026-01-21T16:47:40.508107Z,1616.023
5366,2026-01-21T16:21:07.630636Z,2026-01-21T16:47:49.234754Z,1601.604
5367,2026-01-21T16:21:10.272182Z,2026-01-21T16:48:05.020769Z,1614.749
5368,2026-01-21T16:21:18.292287Z,2026-01-21T16:48:14.664267Z,1616.372
5369,2026-01-21T16:21:18.375611Z,2026-01-21T16:48:16.612452Z,1618.237
5370,2026-01-21T16:21:20.772348Z,2026-01-21T16:48:19.575371Z,1618.803
5371,2026-01-21T16:21:23.920087Z,2026-01-21T16:48:24.249172Z,1620.329
5372,2026-01-21T16:21:27.629678Z,2026-01-21T16:48:27.028405Z,1619.399
5373,2026-01-21T16:21:32.463437Z,2026-01-21T16:48:50.807467Z,1638.344
5374,2026-01-21T16:21:32.741843Z,2026-01-21T16:48:51.262870Z,1638.521
5375,2026-01-21T16:21:48.306356Z,2026-01-21T16:49:00.848185Z,1632.542
5376,2026-01-21T16:21:53.556083Z,2026-01-21T16:49:07.155069Z,1633.599
5377,2026-01-21T16:21:56.598984Z,2026-01-21T16:49:11.691592Z,1635.093
5378,2026-01-21T16:22:00.141666Z,2026-01-21T16:49:16.814634Z,1636.673
5379,2026-01-21T16:22:03.573960Z,2026-01-21T16:49:22.423996Z,1638.85
5380,2026-01-21T16:22:17.103517Z,2026-01-21T16:49:23.248693Z,1626.145
5381,2026-01-21T16:22:40.405264Z,2026-01-21T16:49:26.087267Z,1605.682
5382,2026-01-21T16:22:41.784238Z,2026-01-21T16:49:28.870290Z,1607.086
5383,2026-01-21T16:22:42.111161Z,2026-01-21T16:49:33.028906Z,1610.918
5384,2026-01-21T16:22:46.166449Z,2026-01-21T16:50:14.164713Z,1647.998
5385,2026-01-21T16:22:46.504771Z,2026-01-21T16:50:15.850427Z,1649.346
5386,2026-01-21T16:22:47.490571Z,2026-01-21T16:50:29.568350Z,1662.078
5387,2026-01-21T16:22:49.171125Z,2026-01-21T16:50:29.646007Z,1660.475
5388,2026-01-21T16:22:50.871215Z,2026-01-21T16:50:32.025955Z,1661.155
5389,2026-01-21T16:22:53.110092Z,2026-01-21T16:50:32.304685Z,1659.195
5390,2026-01-21T16:23:06.483069Z,2026-01-21T16:50:38.724148Z,1652.241
5391,2026-01-21T16:23:07.069399Z,2026-01-21T16:50:39.676940Z,1652.608
5392,2026-01-21T16:23:12.099350Z,2026-01-21T16:50:42.388529Z,1650.289
5393,2026-01-21T16:23:14.302304Z,2026-01-21T16:50:57.508573Z,1663.206
5394,2026-01-21T16:23:15.120548Z,2026-01-21T16:51:05.588476Z,1670.468
5395,2026-01-21T16:23:18.272837Z,2026-01-21T16:51:08.917496Z,1670.645
5396,2026-01-21T16:23:20.009710Z,2026-01-21T16:51:17.360745Z,1677.351
5397,2026-01-21T16:23:20.290893Z,2026-01-21T16:51:22.289522Z,1681.999
5398,2026-01-21T16:23:30.085751Z,2026-01-21T16:51:33.708752Z,1683.623
5399,2026-01-21T16:23:33.564597Z,2026-01-21T16:51:34.894069Z,1681.329
5400,2026-01-21T16:23:35.355838Z,2026-01-21T16:51:35.063402Z,1679.708
5401,2026-01-21T16:23:40.507180Z,2026-01-21T16:51:37.423365Z,1676.916
5402,2026-01-21T16:23:48.337049Z,2026-01-21T16:51:44.180596Z,1675.844
5403,2026-01-21T16:23:56.360520Z,2026-01-21T16:52:05.331065Z,1688.971
5404,2026-01-21T16:24:00.860491Z,2026-01-21T16:52:19.560016Z,1698.7
5405,2026-01-21T16:24:07.587511Z,2026-01-21T16:52:29.138827Z,1701.551
5406,2026-01-21T16:24:08.545065Z,2026-01-21T16:52:36.012596Z,1707.468
5407,2026-01-21T16:24:21.954058Z,2026-01-21T16:52:58.342587Z,1716.389
5408,2026-01-21T16:24:26.080829Z,2026-01-21T16:52:59.132734Z,1713.052
5409,2026-01-21T16:24:31.142518Z,2026-01-21T16:52:59.626325Z,1708.484
5410,2026-01-21T16:24:32.160714Z,2026-01-21T16:53:01.862248Z,1709.702
5411,2026-01-21T16:24:33.124171Z,2026-01-21T16:53:02.159274Z,1709.035
5412,2026-01-21T16:24:37.029573Z,2026-01-21T16:53:13.097121Z,1716.068
5413,2026-01-21T16:24:43.100668Z,2026-01-21T16:53:13.685471Z,1710.585
5414,2026-01-21T16:24:44.837841Z,2026-01-21T16:53:18.003841Z,1713.166
5415,2026-01-21T16:24:47.383430Z,2026-01-21T16:53:18.435192Z,1711.052
5416,2026-01-21T16:24:47.420967Z,2026-01-21T16:53:24.878647Z,1717.458
5417,2026-01-21T16:24:47.663282Z,2026-01-21T16:53:36.558524Z,1728.895
5418,2026-01-21T16:24:52.747988Z,2026-01-21T16:53:39.325630Z,1726.578
5419,2026-01-21T16:24:57.304645Z,2026-01-21T16:53:58.004305Z,1740.7
5420,2026-01-21T16:25:01.408563Z,2026-01-21T16:54:21.660908Z,1760.252
5421,2026-01-21T16:25:04.654220Z,2026-01-21T16:54:23.791351Z,1759.137
5422,2026-01-21T16:25:07.965532Z,2026-01-21T16:54:34.851287Z,1766.886
5423,2026-01-21T16:25:08.053467Z,2026-01-21T16:54:34.991371Z,1766.938
5424,2026-01-21T16:25:10.377969Z,2026-01-21T16:54:38.446027Z,1768.068
5425,2026-01-21T16:25:10.987231Z,2026-01-21T16:54:40.168431Z,1769.181
5426,2026-01-21T16:25:15.715302Z,2026-01-21T16:54:40.823309Z,1765.108
5427,2026-01-21T16:25:21.697664Z,2026-01-21T16:54:48.415449Z,1766.718
5428,2026-01-21T16:25:25.028321Z,2026-01-21T16:54:53.578447Z,1768.55
5429,2026-01-21T16:25:26.291482Z,2026-01-21T16:55:00.411464Z,1774.12
5430,2026-01-21T16:25:28.664547Z,2026-01-21T16:55:03.825874Z,1775.161
5431,2026-01-21T16:25:35.453658Z,2026-01-21T16:55:12.996665Z,1777.543
5432,2026-01-21T16:25:49.199815Z,2026-01-21T16:55:18.553908Z,1769.354
5433,2026-01-21T16:25:56.963773Z,2026-01-21T16:55:22.761838Z,1765.798
5434,2026-01-21T16:25:58.501282Z,2026-01-21T16:55:26.369864Z,1767.869
5435,2026-01-21T16:25:59.766538Z,2026-01-21T16:55:54.908242Z,1795.142
5436,2026-01-21T16:25:59.932292Z,2026-01-21T16:55:57.579299Z,1797.647
5437,2026-01-21T16:26:01.116094Z,2026-01-21T16:55:59.841980Z,1798.726
5438,2026-01-21T16:26:05.431270Z,2026-01-21T16:56:01.736920Z,1796.306
5439,2026-01-21T16:26:07.311551Z,2026-01-21T16:56:02.730612Z,1795.419
5440,2026-01-21T16:26:09.343755Z,2026-01-21T16:56:10.360480Z,1801.017
5441,2026-01-21T16:26:16.916630Z,2026-01-21T16:56:14.876306Z,1797.96
5442,2026-01-21T16:26:18.023220Z,2026-01-21T16:56:15.035091Z,1797.012
5443,2026-01-21T16:26:20.522790Z,2026-01-21T16:56:18.098272Z,1797.575
5444,2026-01-21T16:26:23.604088Z,2026-01-21T16:56:29.936905Z,1806.333
5445,2026-01-21T16:26:25.713696Z,2026-01-21T16:56:39.839885Z,1814.126
5446,2026-01-21T16:26:26.200612Z,2026-01-21T16:56:55.745173Z,1829.545
5447,2026-01-21T16:26:29.989310Z,2026-01-21T16:57:03.903145Z,1833.914
5448,2026-01-21T16:26:31.250810Z,2026-01-21T16:57:14.208472Z,1842.958
5449,2026-01-21T16:26:33.540919Z,2026-01-21T16:57:15.406291Z,1841.865
5450,2026-01-21T16:26:43.790303Z,2026-01-21T16:57:30.772662Z,1846.982
5451,2026-01-21T16:26:46.710363Z,2026-01-21T16:57:33.677065Z,1846.967
5452,2026-01-21T16:26:51.033937Z,2026-01-21T16:57:37.895802Z,1846.862
5453,2026-01-21T16:26:54.341992Z,2026-01-21T16:57:46.153760Z,1851.812
5454,2026-01-21T16:26:57.124004Z,2026-01-21T16:57:48.784920Z,1851.661
5455,2026-01-21T16:27:02.962666Z,2026-01-21T16:57:57.875820Z,1854.913
5456,2026-01-21T16:27:05.767009Z,2026-01-21T16:58:02.318625Z,1856.552
5457,2026-01-21T16:27:11.015889Z,2026-01-21T16:58:30.593929Z,1879.578
5458,2026-01-21T16:27:16.181379Z,2026-01-21T16:58:33.406721Z,1877.225
5459,2026-01-21T16:27:18.062342Z,2026-01-21T16:58:36.681103Z,1878.619
5460,2026-01-21T16:27:18.079145Z,2026-01-21T16:58:42.450263Z,1884.371
5461,2026-01-21T16:27:23.499316Z,2026-01-21T16:58:43.256160Z,1879.757
5462,2026-01-21T16:27:24.249836Z,2026-01-21T16:58:44.313995Z,1880.064
5463,2026-01-21T16:27:27.374915Z,2026-01-21T16:58:50.209028Z,1882.834
5464,2026-01-21T16:27:29.720306Z,2026-01-21T16:58:51.090750Z,1881.37
5465,2026-01-21T16:27:31.027973Z,2026-01-21T16:58:58.771593Z,1887.744
5466,2026-01-21T16:27:31.380549Z,2026-01-21T16:59:03.059353Z,1891.679
5467,2026-01-21T16:27:37.140170Z,2026-01-21T16:59:04.905881Z,1887.766
5468,2026-01-21T16:27:37.707333Z,2026-01-21T16:59:11.831599Z,1894.124
5469,2026-01-21T16:27:37.922970Z,2026-01-21T16:59:15.984107Z,1898.061
5470,2026-01-21T16:27:41.746485Z,2026-01-21T16:59:30.252337Z,1908.506
5471,2026-01-21T16:27:42.009470Z,2026-01-21T16:59:38.691146Z,1916.682
5472,2026-01-21T16:27:42.917516Z,2026-01-21T16:59:38.714841Z,1915.797
5473,2026-01-21T16:27:48.035626Z,2026-01-21T16:59:46.602453Z,1918.567
5474,2026-01-21T16:27:52.615731Z,2026-01-21T16:59:53.932745Z,1921.317
5475,2026-01-21T16:27:58.866005Z,2026-01-21T17:00:04.109317Z,1925.243
5476,2026-01-21T16:28:00.051701Z,2026-01-21T17:00:05.984213Z,1925.933
5477,2026-01-21T16:28:00.398994Z,2026-01-21T17:00:15.407466Z,1935.008
5478,2026-01-21T16:28:02.134084Z,2026-01-21T17:00:17.491672Z,1935.358
5479,2026-01-21T16:28:03.708907Z,2026-01-21T17:00:19.042987Z,1935.334
5480,2026-01-21T16:28:03.867263Z,2026-01-21T17:00:28.003883Z,1944.137
5481,2026-01-21T16:28:04.179260Z,2026-01-21T17:00:35.830553Z,1951.651
5482,2026-01-21T16:28:05.029129Z,2026-01-21T17:00:37.753787Z,1952.725
5483,2026-01-21T16:28:18.592712Z,2026-01-21T17:00:48.186845Z,1949.594
5484,2026-01-21T16:28:19.427181Z,2026-01-21T17:01:04.048928Z,1964.622
5485,2026-01-21T16:28:26.440727Z,2026-01-21T17:01:05.798188Z,1959.357
5486,2026-01-21T16:28:32.612676Z,2026-01-21T17:01:13.396711Z,1960.784
5487,2026-01-21T16:28:38.043209Z,2026-01-21T17:01:25.036036Z,1966.993
5488,2026-01-21T16:28:42.986634Z,2026-01-21T17:01:27.875358Z,1964.889
5489,2026-01-21T16:28:46.817725Z,2026-01-21T17:01:33.367742Z,1966.55
5490,2026-01-21T16:28:49.133720Z,2026-01-21T17:01:50.314779Z,1981.181
5491,2026-01-21T16:28:49.570973Z,2026-01-21T17:01:51.632907Z,1982.062
5492,2026-01-21T16:28:51.038905Z,2026-01-21T17:01:56.688564Z,1985.65
5493,2026-01-21T16:28:51.751536Z,2026-01-21T17:01:59.869591Z,1988.118
5494,2026-01-21T16:28:52.393757Z,2026-01-21T17:02:00.161029Z,1987.767
5495,2026-01-21T16:28:54.328522Z,2026-01-21T17:02:04.902663Z,1990.574
5496,2026-01-21T16:28:54.435183Z,2026-01-21T17:02:14.687885Z,2000.253
5497,2026-01-21T16:28:55.682480Z,2026-01-21T17:02:17.105475Z,2001.423
5498,2026-01-21T16:29:04.917444Z,2026-01-21T17:02:20.572070Z,1995.655
5499,2026-01-21T16:29:15.227518Z,2026-01-21T17:02:36.711283Z,2001.484
5500,2026-01-21T16:29:18.907851Z,2026-01-21T17:02:45.814611Z,2006.907
5501,2026-01-21T16:29:19.361717Z,2026-01-21T17:02:48.588135Z,2009.226
5502,2026-01-21T16:29:19.653898Z,2026-01-21T17:02:55.063823Z,2015.41
5503,2026-01-21T16:29:21.812472Z,2026-01-21T17:02:58.533775Z,2016.721
5504,2026-01-21T16:29:22.340603Z,2026-01-21T17:03:09.206571Z,2026.866
5505,2026-01-21T16:29:22.853332Z,2026-01-21T17:03:11.858116Z,2029.005
5506,2026-01-21T16:29:24.969714Z,2026-01-21T17:03:13.682246Z,2028.713
5507,2026-01-21T16:29:30.116946Z,2026-01-21T17:03:26.316542Z,2036.2
5508,2026-01-21T16:29:33.494335Z,2026-01-21T17:03:41.916671Z,2048.422
5509,2026-01-21T16:29:33.766802Z,2026-01-21T17:03:48.921355Z,2055.155
5510,2026-01-21T16:29:37.631521Z,2026-01-21T17:03:53.326364Z,2055.695
5511,2026-01-21T16:29:38.092790Z,2026-01-21T17:03:53.368190Z,2055.275
5512,2026-01-21T16:29:38.695662Z,2026-01-21T17:03:56.244680Z,2057.549
5513,2026-01-21T16:29:41.941023Z,2026-01-21T17:03:58.320787Z,2056.38
5514,2026-01-21T16:29:44.253361Z,2026-01-21T17:03:59.967278Z,2055.714
5515,2026-01-21T16:29:47.573511Z,2026-01-21T17:04:06.260178Z,2058.687
5516,2026-01-21T16:29:48.248115Z,2026-01-21T17:04:13.089915Z,2064.842
5517,2026-01-21T16:29:51.189330Z,2026-01-21T17:04:19.408931Z,2068.22
5518,2026-01-21T16:29:52.658568Z,2026-01-21T17:04:19.769087Z,2067.111
5519,2026-01-21T16:29:52.727113Z,2026-01-21T17:04:31.261825Z,2078.535
5520,2026-01-21T16:29:52.867857Z,2026-01-21T17:04:33.616327Z,2080.748
5521,2026-01-21T16:29:54.119293Z,2026-01-21T17:04:50.864590Z,2096.745
5522,2026-01-21T16:30:09.133671Z,2026-01-21T17:04:54.045385Z,2084.912
5523,2026-01-21T16:30:12.361457Z,2026-01-21T17:04:54.354782Z,2081.993
5524,2026-01-21T16:30:12.839307Z,2026-01-21T17:04:57.413773Z,2084.574
5525,2026-01-21T16:30:22.607287Z,2026-01-21T17:05:05.420403Z,2082.813
5526,2026-01-21T16:30:24.270179Z,2026-01-21T17:05:23.218323Z,2098.948
5527,2026-01-21T16:30:24.821947Z,2026-01-21T17:05:32.869327Z,2108.047
5528,2026-01-21T16:30:28.384737Z,2026-01-21T17:05:32.980686Z,2104.596
5529,2026-01-21T16:30:30.794932Z,2026-01-21T17:05:41.634025Z,2110.839
5530,2026-01-21T16:30:31.220522Z,2026-01-21T17:05:45.060329Z,2113.84
5531,2026-01-21T16:30:34.149640Z,2026-01-21T17:05:45.914008Z,2111.764
5532,2026-01-21T16:30:34.608257Z,2026-01-21T17:05:52.348088Z,2117.74
5533,2026-01-21T16:30:34.723655Z,2026-01-21T17:05:58.047115Z,2123.323
5534,2026-01-21T16:30:35.191195Z,2026-01-21T17:06:05.889747Z,2130.699
5535,2026-01-21T16:30:35.461446Z,2026-01-21T17:06:12.407352Z,2136.946
5536,2026-01-21T16:30:38.475626Z,2026-01-21T17:06:15.123162Z,2136.648
5537,2026-01-21T16:30:40.099921Z,2026-01-21T17:06:16.078761Z,2135.979
5538,2026-01-21T16:30:45.778680Z,2026-01-21T17:06:20.242009Z,2134.463
5539,2026-01-21T16:30:46.154477Z,2026-01-21T17:06:24.657924Z,2138.503
5540,2026-01-21T16:30:48.177591Z,2026-01-21T17:06:26.220493Z,2138.043
5541,2026-01-21T16:30:51.069867Z,2026-01-21T17:06:36.478776Z,2145.409
5542,2026-01-21T16:30:51.984742Z,2026-01-21T17:06:41.439343Z,2149.455
5543,2026-01-21T16:30:54.470942Z,2026-01-21T17:06:52.830100Z,2158.359
5544,2026-01-21T16:30:55.023659Z,2026-01-21T17:07:05.188567Z,2170.165
5545,2026-01-21T16:30:55.658785Z,2026-01-21T17:07:12.839921Z,2177.181
5546,2026-01-21T16:31:04.716695Z,2026-01-21T17:07:23.605625Z,2178.889
5547,2026-01-21T16:31:04.974043Z,2026-01-21T17:07:27.773457Z,2182.799
5548,2026-01-21T16:31:07.296567Z,2026-01-21T17:07:28.519799Z,2181.223
5549,2026-01-21T16:31:11.314051Z,2026-01-21T17:07:34.200425Z,2182.886
5550,2026-01-21T16:31:12.027697Z,2026-01-21T17:07:39.847564Z,2187.82
5551,2026-01-21T16:31:18.095427Z,2026-01-21T17:07:55.598305Z,2197.503
5552,2026-01-21T16:31:19.845773Z,2026-01-21T17:07:56.915467Z,2197.07
5553,2026-01-21T16:31:22.307367Z,2026-01-21T17:08:04.377692Z,2202.07
5554,2026-01-21T16:31:26.052522Z,2026-01-21T17:08:20.506282Z,2214.454
5555,2026-01-21T16:31:26.335382Z,2026-01-21T17:08:25.559048Z,2219.224
5556,2026-01-21T16:31:27.010163Z,2026-01-21T17:08:26.421011Z,2219.411
5557,2026-01-21T16:31:27.039407Z,2026-01-21T17:08:39.119868Z,2232.08
5558,2026-01-21T16:31:31.026780Z,2026-01-21T17:08:42.667357Z,2231.641
5559,2026-01-21T16:31:31.580899Z,2026-01-21T17:08:42.707137Z,2231.126
5560,2026-01-21T16:31:40.869459Z,2026-01-21T17:08:51.664037Z,2230.795
5561,2026-01-21T16:31:43.533515Z,2026-01-21T17:08:54.442729Z,2230.909
5562,2026-01-21T16:31:44.023964Z,2026-01-21T17:09:09.715507Z,2245.692
5563,2026-01-21T16:31:44.464593Z,2026-01-21T17:09:10.644904Z,2246.18
5564,2026-01-21T16:31:45.839196Z,2026-01-21T17:09:18.229282Z,2252.39
5565,2026-01-21T16:31:46.896937Z,2026-01-21T17:09:30.522794Z,2263.626
5566,2026-01-21T16:31:51.902695Z,2026-01-21T17:09:38.304551Z,2266.402
5567,2026-01-21T16:31:54.384868Z,2026-01-21T17:09:46.024421Z,2271.64
5568,2026-01-21T16:31:54.908408Z,2026-01-21T17:09:55.695945Z,2280.788
5569,2026-01-21T16:31:57.221403Z,2026-01-21T17:09:59.880293Z,2282.659
5570,2026-01-21T16:31:59.276219Z,2026-01-21T17:10:00.742685Z,2281.466
5571,2026-01-21T16:32:03.066641Z,2026-01-21T17:10:02.696820Z,2279.63
5572,2026-01-21T16:32:05.110848Z,2026-01-21T17:10:23.928463Z,2298.818
5573,2026-01-21T16:32:06.687974Z,2026-01-21T17:10:24.176216Z,2297.488
5574,2026-01-21T16:32:12.410161Z,2026-01-21T17:10:26.441461Z,2294.031
5575,2026-01-21T16:32:14.919003Z,2026-01-21T17:10:34.010928Z,2299.092
5576,2026-01-21T16:32:16.123097Z,2026-01-21T17:10:39.086851Z,2302.964
5577,2026-01-21T16:32:16.702825Z,2026-01-21T17:10:46.094990Z,2309.392
5578,2026-01-21T16:32:17.915351Z,2026-01-21T17:10:51.229166Z,2313.314
5579,2026-01-21T16:32:21.251420Z,2026-01-21T17:11:09.174020Z,2327.923
5580,2026-01-21T16:32:22.059802Z,2026-01-21T17:11:19.074387Z,2337.015
5581,2026-01-21T16:32:25.644412Z,2026-01-21T17:11:22.936984Z,2337.293
5582,2026-01-21T16:32:26.580236Z,2026-01-21T17:11:35.197957Z,2348.618
5583,2026-01-21T16:32:28.066724Z,2026-01-21T17:11:40.853276Z,2352.787
5584,2026-01-21T16:32:28.669417Z,2026-01-21T17:11:51.587294Z,2362.918
5585,2026-01-21T16:32:31.020761Z,2026-01-21T17:11:52.713095Z,2361.692
5586,2026-01-21T16:32:31.076927Z,2026-01-21T17:11:52.906807Z,2361.83
5587,2026-01-21T16:32:35.360278Z,2026-01-21T17:11:57.045771Z,2361.685
5588,2026-01-21T16:32:35.847728Z,2026-01-21T17:12:19.500260Z,2383.653
5589,2026-01-21T16:32:41.961711Z,2026-01-21T17:12:31.615816Z,2389.654
5590,2026-01-21T16:32:43.387128Z,2026-01-21T17:12:37.513138Z,2394.126
5591,2026-01-21T16:32:48.362587Z,2026-01-21T17:12:38.016169Z,2389.654
5592,2026-01-21T16:32:48.507383Z,2026-01-21T17:12:38.901342Z,2390.394
5593,2026-01-21T16:32:50.148430Z,2026-01-21T17:12:48.897162Z,2398.749
5594,2026-01-21T16:32:53.399524Z,2026-01-21T17:12:52.935629Z,2399.536
5595,2026-01-21T16:32:54.127148Z,2026-01-21T17:13:11.854858Z,2417.728
5596,2026-01-21T16:32:54.552549Z,2026-01-21T17:13:13.635684Z,2419.083
5597,2026-01-21T16:32:54.642064Z,2026-01-21T17:13:14.897662Z,2420.256
5598,2026-01-21T16:33:02.605998Z,2026-01-21T17:13:16.776052Z,2414.17
5599,2026-01-21T16:33:03.479042Z,2026-01-21T17:13:25.286655Z,2421.808
